Date,Time,Overall_RMS,Shaft_1X,Shaft_2X,KTM_Band,BPFI,BPFO,BSF,FTF,Crest_Factor,Demodulation,RPM,Train_Speed
2022-02-23,13:39:29,0.158249,0.011523,0.011523,0.002818,0.011523,0.011523,0.011523,0.011523,8.438985,0.108348,0,0
2022-02-23,13:39:30,0.150149,0.013753,0.013753,0.001112,0.013753,0.013753,0.013753,0.013753,1.630061,0.10311,0,0
2022-02-23,13:39:32,0.1441,0.013438,0.013438,0.001073,0.013512,0.013512,0.013438,0.013438,1.63617,0.098707,2.93,0.474971
2022-02-23,13:39:33,0.141732,0.015428,0.015428,0.001125,0.015429,0.015429,0.015428,0.015428,1.614357,0.098095,3.81,0.617625
2022-02-23,13:39:34,0.14681,0.008385,0.008385,0.001107,0.008486,0.008486,0.008385,0.008385,1.8823,0.100454,4.29,0.695436
2022-02-23,13:39:35,0.167647,0.020129,0.020129,0.001095,0.020155,0.020155,0.020129,0.020129,1.814987,0.118656,4.72,0.765141
2022-02-23,13:39:36,0.137969,0.011986,0.011986,0.001072,0.012014,0.012014,0.011986,0.011986,1.656364,0.094525,5.35,0.867268
2022-02-23,13:39:37,0.132182,0.003158,0.003158,0.001116,0.003233,0.003233,0.003233,0.003158,1.670696,0.08925,6.59,1.06828
2022-02-23,13:39:38,0.136101,0.0061,0.0061,0.001073,0.006125,0.006118,0.006118,0.0061,1.60666,0.092283,7.56,1.225523
2022-02-23,13:39:39,0.117044,0.010406,0.010406,0.001036,0.0105,0.010498,0.010498,0.010406,1.774195,0.079697,8.37,1.356829
2022-02-23,13:39:40,0.119002,0.005321,0.005321,0.001117,0.00545,0.00545,0.00544,0.005321,1.744992,0.079302,9.87,1.599988
2022-02-23,13:39:41,0.124838,0.030501,0.030501,0.001152,0.030581,0.030581,0.03058,0.030501,1.670698,0.093105,11.22,1.818831
2022-02-23,13:39:42,0.121027,0.006831,0.006831,0.001096,0.006974,0.006972,0.006966,0.006831,1.812621,0.081626,12.59,2.040917
2022-02-23,13:39:43,0.118738,0.015113,0.015113,0.001079,0.015132,0.015132,0.015131,0.015113,1.70634,0.082831,14.06,2.279213
2022-02-23,13:39:44,0.124156,0.010757,0.010757,0.001442,0.010778,0.010778,0.010777,0.010757,1.819471,0.085802,14.92,2.418624
2022-02-23,13:39:45,0.123287,0.003536,0.003617,0.001075,0.003623,0.003623,0.003617,0.003536,1.957916,0.082934,16.219999,2.629362
2022-02-23,13:39:46,0.124648,0.002163,0.00228,0.001112,0.000762,0.002291,0.00228,0.002163,1.798239,0.084474,17.860001,2.895216
2022-02-23,13:39:47,0.12522,0.016413,0.016456,0.001097,0.001402,0.016462,0.016456,0.016413,2.123818,0.088466,19.18,3.109197
2022-02-23,13:39:48,0.11746,0.002664,0.002713,0.001127,0.000597,0.000597,0.002729,0.002664,1.867867,0.078893,20.68,3.352356
2022-02-23,13:39:49,0.119122,0.005095,0.005166,0.003125,0.000329,0.000909,0.005173,0.005095,2.934804,0.080066,21.99,3.564715
2022-02-23,13:39:50,0.123227,0.010296,0.0103,0.001157,0.000322,0.000398,0.010302,0.010296,1.816634,0.083475,23.18,3.757622
2022-02-23,13:39:51,0.117918,0.007712,0.007732,0.001155,0.000352,0.000651,0.007737,0.007712,2.097553,0.080543,23.18,3.757622
2022-02-23,13:39:52,0.118074,0.010286,0.010343,0.001192,0.000527,0.0012,0.010349,0.010286,2.478524,0.080764,25.83,4.187203
2022-02-23,13:39:53,0.132793,0.012545,0.012776,0.008146,0.000513,0.00058,0.01278,0.012545,3.702635,0.0914,27.129999,4.397941
2022-02-23,13:39:54,0.118469,0.007408,0.007679,0.004924,0.000489,0.000597,0.007688,0.007408,5.516247,0.080194,28.370001,4.598952
2022-02-23,13:39:55,0.118661,0.009838,0.010056,0.002006,0.001082,0.00103,0.010058,0.009838,2.888812,0.080279,29.690001,4.812933
2022-02-23,13:39:56,0.123729,0.020043,0.020043,0.003138,0.000373,0.00055,0.020048,0.019981,2.706836,0.087508,30.719999,4.979902
2022-02-23,13:39:57,0.123621,0.006457,0.006457,0.001167,0.001049,0.000844,0.00648,0.006397,2.925304,0.085573,31.889999,5.169566
2022-02-23,13:39:58,0.126639,0.017223,0.017223,0.001255,0.000404,0.00055,0.01723,0.017218,2.883815,0.089805,32.799999,5.317083
2022-02-23,13:39:59,0.121798,0.013286,0.013286,0.001288,0.000496,0.000637,0.013296,0.013272,2.303037,0.085391,34.009998,5.513231
2022-02-23,13:40:00,0.128697,0.003392,0.003392,0.005528,0.001513,0.001095,0.003404,0.003171,5.934297,0.091238,35.07,5.685064
2022-02-23,13:40:01,0.120537,0.001524,0.001524,0.001179,0.000338,0.000284,0.001533,0.001519,3.260736,0.081004,36.169998,5.86338
2022-02-23,13:40:02,0.1233,0.007858,0.007858,0.00205,0.000198,0.000358,0.007864,0.007727,2.74986,0.084683,37.130001,6.019003
2022-02-23,13:40:03,0.129761,0.015281,0.015281,0.001287,0.001273,0.000999,0.015284,0.015265,3.457325,0.092525,38.16,6.185972
2022-02-23,13:40:04,0.124318,0.010885,0.010885,0.001453,0.000951,0.000828,0.010886,0.010864,3.962663,0.086399,39.080002,6.33511
2022-02-23,13:40:05,0.129228,0.003161,0.003161,0.001508,0.000349,0.000318,0.003171,0.002934,2.40659,0.088392,39.990002,6.482626
2022-02-23,13:40:06,0.118822,0.007908,0.007908,0.001318,0.000347,0.000266,0.007917,0.007884,4.213215,0.082039,40.860001,6.623659
2022-02-23,13:40:07,0.146108,0.010375,0.010375,0.001242,0.002062,0.001238,0.010385,0.010366,3.738741,0.107101,41.73,6.764691
2022-02-23,13:40:08,0.128807,0.009178,0.009178,0.001382,0.001076,0.000819,0.009181,0.009176,3.412559,0.089924,42.66,6.91545
2022-02-23,13:40:09,0.129227,0.007227,0.007227,0.00151,0.000235,0.000334,0.007235,0.007225,3.567913,0.08852,43.57,7.062966
2022-02-23,13:40:10,0.129153,0.003665,0.003665,0.001287,0.000281,0.000267,0.00114,0.003506,3.242738,0.090279,44.509998,7.215346
2022-02-23,13:40:11,0.144947,0.010686,0.010693,0.001639,0.001171,0.000802,0.00087,0.01066,3.648792,0.104903,45.310001,7.345032
2022-02-23,13:40:12,0.143941,0.009805,0.009805,0.001506,0.002587,0.001517,0.001616,0.009678,4.375676,0.107062,46.150002,7.481201
2022-02-23,13:40:13,0.144398,0.016631,0.016632,0.002211,0.001538,0.00091,0.00164,0.016554,4.486115,0.104325,47.02,7.622233
2022-02-23,13:40:14,0.118601,0.007561,0.007571,0.003375,0.000382,0.000463,0.000763,0.007536,4.568759,0.080114,48.040001,7.787581
2022-02-23,13:40:15,0.138644,0.006405,0.006416,0.00207,0.000623,0.000347,0.000609,0.006391,5.226535,0.096112,48.880001,7.92375
2022-02-23,13:40:16,0.140813,0.005813,0.005834,0.001382,0.000236,0.000251,0.001253,0.005701,4.957144,0.102695,49.959999,8.098825
2022-02-23,13:40:17,0.164453,0.011247,0.011258,0.001433,0.001009,0.000657,0.001266,0.011188,3.969518,0.121634,50.900002,8.251205
2022-02-23,13:40:18,0.163701,0.003428,0.003455,0.002125,0.002006,0.001364,0.000644,0.003414,4.809439,0.122555,51.740002,8.387375
2022-02-23,13:40:19,0.173287,0.003606,0.003639,0.00147,0.002192,0.001397,0.001236,0.003455,4.594219,0.13291,52.709999,8.544617
2022-02-23,13:40:20,0.185392,0.01617,0.016175,0.001881,0.002603,0.001793,0.001211,0.016138,4.866922,0.14662,53.869999,8.73266
2022-02-23,13:40:21,0.174527,0.023806,0.023811,0.004823,0.002864,0.001809,0.000598,0.023805,6.282742,0.139351,54.810001,8.88504
2022-02-23,13:40:22,0.167999,0.008038,0.00804,0.002263,0.002541,0.001913,0.002045,0.007783,4.862655,0.127778,55.689999,9.027693
2022-02-23,13:40:23,0.162209,0.015385,0.015393,0.004171,0.002165,0.001515,0.000597,0.015379,5.053407,0.125572,56.540001,9.165484
2022-02-23,13:40:24,0.166355,0.014078,0.014085,0.001769,0.002302,0.001564,0.000535,0.014062,5.257788,0.126628,57.490002,9.319485
2022-02-23,13:40:25,0.178037,0.008221,0.008241,0.002046,0.002518,0.001713,0.000686,0.008162,5.267942,0.135409,58.740002,9.522118
2022-02-23,13:40:26,0.193305,0.004878,0.004923,0.00163,0.00269,0.00164,0.000869,0.004773,5.802618,0.152537,59.720001,9.680982
2022-02-23,13:40:27,0.214063,0.010238,0.010254,0.001854,0.002481,0.001922,0.000758,0.010186,5.39493,0.171722,60.990002,9.886857
2022-02-23,13:40:28,0.226002,0.013377,0.013384,0.003437,0.003199,0.002347,0.000752,0.012932,6.341912,0.18464,62.080002,10.063552
2022-02-23,13:40:29,0.2315,0.010639,0.010671,0.004439,0.00288,0.002124,0.001015,0.010345,5.936973,0.187793,63.16,10.238627
2022-02-23,13:40:30,0.225024,0.001786,0.001849,0.00883,0.002745,0.00186,0.000716,0.00165,6.056805,0.180175,64.360001,10.433154
2022-02-23,13:40:32,0.175729,0.001424,0.001621,0.001954,0.000966,0.000743,0.00096,0.001247,5.68387,0.125094,66.730003,10.817346
2022-02-23,13:40:33,0.176481,0.005694,0.005716,0.019465,0.000479,0.000308,0.000641,0.005694,6.342647,0.127061,67.910004,11.008632
2022-02-23,13:40:34,0.260265,0.009711,0.009745,0.004334,0.001806,0.001326,0.00112,0.009711,4.855059,0.190501,68.809998,11.154526
2022-02-23,13:40:35,0.263825,0.009598,0.00961,0.003952,0.003057,0.001987,0.000626,0.009598,3.467299,0.198785,70.349998,11.40417
2022-02-23,13:40:36,0.223567,0.023272,0.023281,0.002896,0.002964,0.002793,0.001103,0.023272,4.97222,0.177474,71.510002,11.592214
2022-02-23,13:40:37,0.166525,0.012603,0.012607,0.003714,0.001547,0.001028,0.001072,0.012603,5.671243,0.121447,72.720001,11.788362
2022-02-23,13:40:38,0.161522,0.025272,0.025278,0.00251,0.001072,0.000905,0.000652,0.025272,5.12496,0.119374,73.809998,11.965057
2022-02-23,13:40:39,0.223004,0.029947,0.029948,0.002931,0.003319,0.002723,0.001154,0.029947,5.644183,0.183221,74.699997,12.109332
2022-02-23,13:40:40,0.216059,0.025191,0.025211,0.007283,0.002792,0.002317,0.001193,0.025191,5.63227,0.176221,75.889999,12.302238
2022-02-23,13:40:41,0.162214,0.02128,0.021316,0.004383,0.000784,0.001072,0.001107,0.02128,5.0195,0.116579,76.970001,12.477313
2022-02-23,13:40:42,0.200295,0.009157,0.009185,0.002525,0.002646,0.001984,0.000807,0.009157,5.930639,0.158102,77.940002,12.634557
2022-02-23,13:40:43,0.216816,0.010518,0.010558,0.007459,0.003098,0.002382,0.001267,0.010518,5.496684,0.173723,78.760002,12.767484
2022-02-23,13:40:44,0.158155,0.004387,0.004527,0.003152,0.00091,0.001004,0.000969,0.004387,5.113081,0.109036,80.019997,12.971737
2022-02-23,13:40:45,0.234388,0.007543,0.007613,0.005893,0.003244,0.002851,0.001055,0.007543,6.169791,0.188687,80.809998,13.099801
2022-02-23,13:40:46,0.217244,0.012337,0.012378,0.008738,0.002595,0.002088,0.000827,0.012337,5.173066,0.16846,81.720001,13.247318
2022-02-23,13:40:47,0.189578,0.012811,0.012838,0.005598,0.002337,0.001442,0.000633,0.012811,4.914348,0.141375,82.839996,13.428876
2022-02-23,13:40:48,0.245702,0.003755,0.003851,0.00331,0.003954,0.002693,0.001016,0.003755,5.88357,0.201193,83.330002,13.508309
2022-02-23,13:40:49,0.172868,0.003585,0.003718,0.003945,0.001276,0.000843,0.000755,0.003585,5.818711,0.120252,84.260002,13.659068
2022-02-23,13:40:50,0.274424,0.0089,0.008942,0.011258,0.003609,0.002932,0.001013,0.0089,6.909875,0.228958,85.230003,13.816311
2022-02-23,13:40:51,0.193061,0.003925,0.004061,0.007996,0.001915,0.001355,0.000975,0.003925,5.439586,0.139809,85.860001,13.918437
2022-02-23,13:40:52,0.278717,0.007687,0.007733,0.012391,0.003251,0.002629,0.00093,0.007687,6.644114,0.232051,87.110001,14.12107
2022-02-23,13:40:53,0.217602,0.019171,0.019197,0.004259,0.001878,0.001589,0.001174,0.019171,5.847996,0.163295,87.720001,14.219955
2022-02-23,13:40:54,0.299798,0.010323,0.010368,0.013907,0.003132,0.002754,0.000964,0.010323,7.5351,0.250599,88.910004,14.412862
2022-02-23,13:40:55,0.215105,0.013007,0.013034,0.00909,0.001781,0.001409,0.001185,0.013007,6.06898,0.161488,89.610001,14.526336
2022-02-23,13:40:56,0.325678,0.002442,0.002535,0.010082,0.00332,0.003003,0.001114,0.002428,7.049407,0.275671,90.949997,14.743557
2022-02-23,13:40:57,0.23112,0.001054,0.001341,0.008257,0.002172,0.001667,0.001244,0.00102,6.163057,0.171247,91.489998,14.831095
2022-02-23,13:40:58,0.309614,0.001053,0.001343,0.010527,0.004721,0.002898,0.001356,0.001051,7.027954,0.25469,92.93,15.064528
2022-02-23,13:40:59,0.300736,0.009714,0.00973,0.014817,0.002789,0.002082,0.001092,0.009709,6.313872,0.246611,93.910004,15.223393
2022-02-23,13:41:00,0.26795,0.009363,0.009401,0.007455,0.002037,0.001768,0.00085,0.00936,6.842084,0.210655,95.080002,15.413057
2022-02-23,13:41:01,0.361649,0.020503,0.020515,0.019687,0.004188,0.00337,0.000948,0.020503,7.641659,0.307439,96.190002,15.592995
2022-02-23,13:41:02,0.287937,0.014882,0.014891,0.007724,0.004263,0.002,0.000655,0.01488,6.594851,0.230177,96.970001,15.719437
2022-02-23,13:41:03,0.271888,0.00601,0.006036,0.016096,0.003207,0.002285,0.00107,0.006007,6.753252,0.218229,98.339996,15.941522
2022-02-23,13:41:04,0.42254,0.020763,0.020768,0.034636,0.005036,0.003064,0.001098,0.020762,8.151511,0.360232,99.160004,16.07445
2022-02-23,13:41:05,0.327421,0.020564,0.020572,0.012543,0.004844,0.00279,0.000949,0.02056,6.608287,0.264437,100.629997,16.312744
2022-02-23,13:41:06,0.312703,0.02064,0.020647,0.018418,0.002274,0.001833,0.000876,0.020639,6.930849,0.239399,101.809998,16.50403
2022-02-23,13:41:07,0.40393,0.012582,0.012593,0.021107,0.00486,0.003111,0.001442,0.012575,6.846292,0.340363,102.980003,16.693695
2022-02-23,13:41:08,0.415228,0.015655,0.015663,0.019836,0.005228,0.003495,0.001185,0.015654,7.713075,0.358534,104.099998,16.875254
2022-02-23,13:41:09,0.371406,0.010236,0.001609,0.022817,0.003176,0.002525,0.001133,0.010225,7.04149,0.312028,105.349998,17.077887
2022-02-23,13:41:10,0.309107,0.013688,0.001773,0.018479,0.004808,0.002022,0.001439,0.013669,6.831455,0.239576,106.459999,17.257824
2022-02-23,13:41:11,0.345346,0.02394,0.00298,0.020644,0.003556,0.002344,0.001005,0.023938,7.442678,0.280242,107.32,17.397236
2022-02-23,13:41:12,0.403683,0.004931,0.002137,0.037078,0.006625,0.004155,0.000898,0.004919,7.505317,0.344236,108.419998,17.575552
2022-02-23,13:41:13,0.447385,0.016434,0.001844,0.036137,0.006138,0.00277,0.001062,0.016429,7.956112,0.390337,109.510002,17.752249
2022-02-23,13:41:14,0.442136,0.004339,0.0015,0.020543,0.006353,0.003929,0.000897,0.004306,7.300339,0.381962,110.669998,17.940292
2022-02-23,13:41:15,0.411264,0.006193,0.001338,0.020509,0.00823,0.003173,0.000963,0.006169,7.489872,0.344414,111.860001,18.133198
2022-02-23,13:41:16,0.385894,0.017768,0.001384,0.030747,0.004611,0.003001,0.000771,0.017763,6.840232,0.315798,112.589996,18.251535
2022-02-23,13:41:17,0.454571,0.014223,0.00155,0.044161,0.005674,0.00306,0.000808,0.01422,7.465478,0.367257,113.650002,18.423368
2022-02-23,13:41:18,0.465392,0.005218,0.001197,0.037905,0.005347,0.002707,0.000977,0.005189,8.08841,0.36641,114.449997,18.553053
2022-02-23,13:41:19,0.452165,0.006309,0.00111,0.023979,0.004442,0.003246,0.000968,0.006296,7.213801,0.348517,115.860001,18.781622
2022-02-23,13:41:20,0.42834,0.009163,0.001061,0.023332,0.006159,0.003261,0.001147,0.009153,6.895727,0.32591,116.839996,18.940487
2022-02-23,13:41:21,0.444922,0.010742,0.00098,0.020534,0.005222,0.002725,0.001091,0.010735,6.756506,0.334377,118.099998,19.144739
2022-02-23,13:41:22,0.441958,0.012117,0.001021,0.026813,0.005098,0.004401,0.000834,0.012116,7.123243,0.341085,119.32,19.34251
2022-02-23,13:41:23,0.464067,0.013753,0.002374,0.036035,0.005132,0.00402,0.000807,0.013749,6.868096,0.357733,120.230003,19.490028
2022-02-23,13:41:24,0.454254,0.007372,0.00111,0.031718,0.006668,0.004809,0.000777,0.007368,6.85685,0.360183,121.059998,19.624575
2022-02-23,13:41:25,0.469904,0.01859,0.000976,0.02499,0.006443,0.003688,0.000696,0.018589,6.953032,0.386007,122.300003,19.825588
2022-02-23,13:41:26,0.512488,0.013974,0.001468,0.035262,0.00672,0.005115,0.001121,0.013973,6.831789,0.439824,123.209999,19.973104
2022-02-23,13:41:27,0.499822,0.010113,0.001541,0.033347,0.007963,0.004033,0.00098,0.010102,6.479996,0.436388,124.099998,20.117378
2022-02-23,13:41:28,0.490005,0.01513,0.000758,0.04527,0.006248,0.0052,0.000955,0.015123,7.335483,0.416193,124.940002,20.253548
2022-02-23,13:41:29,0.48854,0.009263,0.000694,0.031465,0.007195,0.004342,0.001093,0.009263,6.971082,0.404629,126.190002,20.456181
2022-02-23,13:41:30,0.470883,0.005295,0.000864,0.033598,0.005821,0.004698,0.001049,0.005269,7.09606,0.376385,127.150002,20.611801
2022-02-23,13:41:32,0.489338,0.032101,0.002128,0.029701,0.007155,0.004934,0.001088,0.032099,7.278988,0.405527,128.899994,20.895487
2022-02-23,13:41:33,0.530486,0.018907,0.001094,0.060945,0.006316,0.003847,0.000885,0.018905,6.928068,0.453544,129.880005,21.054352
2022-02-23,13:41:34,0.472803,0.007724,0.001397,0.034354,0.008366,0.006019,0.00132,0.007714,7.133286,0.407805,130.770004,21.198626
2022-02-23,13:41:35,0.449325,0.017402,0.000738,0.046277,0.007054,0.003827,0.000897,0.017393,8.52666,0.372155,132.009995,21.399635
2022-02-23,13:41:36,0.470684,0.01781,0.001194,0.038518,0.006107,0.005145,0.001001,0.017806,7.691837,0.376043,133.25,21.600651
2022-02-23,13:41:37,0.54944,0.00156,0.000915,0.036175,0.007787,0.004657,0.001089,0.001413,6.361757,0.457413,134.139999,21.744925
2022-02-23,13:41:38,0.521836,0.003063,0.001445,0.032904,0.009275,0.005722,0.001067,0.00301,6.700728,0.430271,135.039993,21.890818
2022-02-23,13:41:39,0.512377,0.017001,0.001318,0.033091,0.006617,0.003915,0.001217,0.016995,6.686508,0.414785,135.860001,22.023746
2022-02-23,13:41:40,0.56176,0.009709,0.001411,0.049054,0.007494,0.005998,0.000963,0.009696,7.133316,0.473407,137.369995,22.268526
2022-02-23,13:41:41,0.564102,0.004536,0.001291,0.056281,0.006628,0.005525,0.000989,0.004526,6.912392,0.482662,138.279999,22.416044
2022-02-23,13:41:42,0.530729,0.004892,0.001193,0.032216,0.006313,0.004703,0.000897,0.004872,7.462182,0.431293,138.979996,22.529518
2022-02-23,13:41:43,0.542266,0.003247,0.001112,0.046253,0.007218,0.005818,0.001173,0.003229,6.388573,0.455635,140.119995,22.714317
2022-02-23,13:41:44,0.527043,0.004806,0.000951,0.036046,0.006592,0.005496,0.001169,0.004799,7.779444,0.442178,141.600006,22.954239
2022-02-23,13:41:45,0.529223,0.014429,0.00097,0.045212,0.006881,0.005233,0.00097,0.014422,7.242805,0.436296,142.330002,23.072575
2022-02-23,13:41:46,0.573723,0.017808,0.000939,0.035605,0.007333,0.006227,0.001068,0.017806,6.634112,0.482927,143.399994,23.246025
2022-02-23,13:41:47,0.548206,0.005752,0.000972,0.036472,0.009355,0.004688,0.001145,0.005735,7.000901,0.43389,144.270004,23.38706
2022-02-23,13:41:48,0.60683,0.028851,0.001095,0.059238,0.008683,0.006164,0.001508,0.028844,6.023944,0.504668,145.119995,23.524851
2022-02-23,13:41:49,0.540683,0.021976,0.000763,0.046117,0.008972,0.005141,0.001322,0.021973,7.042067,0.435715,146.360001,23.725863
2022-02-23,13:41:50,0.593585,0.007386,0.000626,0.037312,0.007926,0.006089,0.001588,0.007386,6.574527,0.510497,147.130005,23.850683
2022-02-23,13:41:51,0.543882,0.011458,0.000786,0.052525,0.005653,0.00546,0.001506,0.01145,7.411275,0.449182,148.080002,24.004684
2022-02-23,13:41:52,0.540058,0.007076,0.000762,0.053684,0.009839,0.006636,0.001108,0.007075,7.301638,0.459188,149.380005,24.215424
2022-02-23,13:41:53,0.49045,0.015972,0.000583,0.030377,0.009659,0.005255,0.001633,0.015969,7.630974,0.402912,150.419998,24.384012
2022-02-23,13:41:54,0.545036,0.006654,0.000506,0.047369,0.009285,0.006416,0.001924,0.006646,6.689025,0.458019,151.139999,24.500731
2022-02-23,13:41:55,0.590212,0.010669,0.000331,0.040114,0.007812,0.005097,0.001464,0.010664,7.002403,0.487818,152.770004,24.764961
2022-02-23,13:41:56,0.638374,0.014299,0.000507,0.059228,0.011713,0.00582,0.001154,0.014293,6.40823,0.524763,153.929993,24.953005
2022-02-23,13:41:57,0.66894,0.007256,0.000796,0.06906,0.009628,0.00585,0.001368,0.007231,6.2242,0.548385,155.110001,25.144291
2022-02-23,13:41:58,0.617833,0.008894,0.000756,0.051319,0.00882,0.005928,0.001145,0.008881,6.33323,0.495307,156.270004,25.332335
2022-02-23,13:41:59,0.702019,0.01332,0.00056,0.062924,0.01099,0.006636,0.001448,0.013313,6.151849,0.577786,156.860001,25.427977
2022-02-23,13:42:00,0.647314,0.013857,0.000721,0.055379,0.008199,0.006337,0.001205,0.013845,6.941432,0.526235,157.720001,25.567389
2022-02-23,13:42:01,0.619994,0.003748,0.000662,0.057185,0.00785,0.005533,0.001103,0.003717,7.240236,0.511776,158.880005,25.755432
2022-02-23,13:42:02,0.644444,0.00924,0.000479,0.070025,0.009194,0.005633,0.001363,0.009228,6.713643,0.54301,159.830002,25.909431
2022-02-23,13:42:03,0.633684,0.012093,0.000544,0.068187,0.011434,0.006863,0.002318,0.012087,6.759471,0.526574,161.110001,26.116928
2022-02-23,13:42:04,0.636024,0.002725,0.00033,0.046231,0.008968,0.005599,0.001185,0.002723,6.910945,0.514056,161.970001,26.25634
2022-02-23,13:42:05,0.660697,0.002596,0.000726,0.064343,0.009852,0.006527,0.001166,0.002565,7.672109,0.533632,162.759995,26.384401
2022-02-23,13:42:06,0.686622,0.002272,0.000747,0.059122,0.010678,0.006198,0.001392,0.002253,6.509071,0.561243,164.199997,26.617836
2022-02-23,13:42:07,0.749239,0.004463,0.000822,0.063232,0.010411,0.007312,0.001582,0.004447,6.397029,0.601828,165.339996,26.802635
2022-02-23,13:42:08,0.737714,0.004246,0.000969,0.070685,0.013283,0.006165,0.001187,0.004238,6.628222,0.594201,166.330002,26.963121
2022-02-23,13:42:09,0.75528,0.008181,0.000892,0.082752,0.016359,0.00659,0.001166,0.008171,6.389616,0.611802,166,26.909628
2022-02-23,13:42:10,0.724831,0.00244,0.000625,0.065241,0.012345,0.006032,0.001567,0.00241,6.494704,0.585483,167.839996,27.207903
2022-02-23,13:42:11,0.687615,0.000998,0.00059,0.052757,0.012525,0.006161,0.001841,0.000887,6.293574,0.563892,168.990005,27.394325
2022-02-23,13:42:12,0.769293,0.004661,0.000778,0.084198,0.013971,0.006945,0.001369,0.004615,6.46037,0.634866,169.589996,27.491589
2022-02-23,13:42:13,0.727119,0.015861,0.000662,0.076974,0.013496,0.005455,0.001595,0.015854,6.927701,0.58979,170.809998,27.689358
2022-02-23,13:42:14,0.697142,0.013276,0.000517,0.05589,0.012921,0.00712,0.001685,0.013271,6.047987,0.577812,171.779999,27.8466
2022-02-23,13:42:15,0.696725,0.012743,0.000436,0.076388,0.015351,0.006613,0.001335,0.012738,6.467281,0.578832,172,27.882263
2022-02-23,13:42:16,0.743557,0.017102,0.000658,0.075194,0.019819,0.005859,0.00125,0.01708,6.765725,0.621371,173.479996,28.122181
2022-02-23,13:42:17,0.771859,0.003805,0.000857,0.066143,0.010921,0.00725,0.001349,0.003734,6.72307,0.647139,174.520004,28.290771
2022-02-23,13:42:18,0.73071,0.002466,0.000685,0.071023,0.011232,0.006084,0.001493,0.002401,6.03427,0.612074,175.580002,28.462605
2022-02-23,13:42:19,0.773926,0.011049,0.000262,0.091848,0.017426,0.007353,0.001342,0.011046,7.404612,0.638906,177.449997,28.765741
2022-02-23,13:42:20,0.805821,0.002981,0.000693,0.085606,0.014379,0.007599,0.001396,0.002927,7.584988,0.661166,178.020004,28.858145
2022-02-23,13:42:21,0.818204,0.004842,0.000858,0.084396,0.017504,0.00689,0.001449,0.004799,5.870828,0.665147,179.070007,29.028357
2022-02-23,13:42:22,0.847242,0.003369,0.00073,0.096333,0.01628,0.006694,0.00143,0.003269,6.263464,0.683957,180.520004,29.263411
2022-02-23,13:42:23,0.852316,0.002768,0.000375,0.067786,0.009122,0.006505,0.001643,0.002758,5.579692,0.68866,181.160004,29.367159
2022-02-23,13:42:24,0.847076,0.003614,0.00066,0.075325,0.01593,0.006905,0.001776,0.003605,6.301349,0.689068,182.199997,29.535746
2022-02-23,13:42:25,0.8675,0.006476,0.000719,0.071704,0.015897,0.008118,0.001768,0.006462,6.110936,0.71085,183.660004,29.772423
2022-02-23,13:42:26,0.880405,0.005639,0.000565,0.073032,0.011449,0.006683,0.001505,0.005619,6.157432,0.7133,184.570007,29.919941
2022-02-23,13:42:27,0.886711,0.004599,0.000477,0.093413,0.018843,0.007956,0.00169,0.004586,6.359602,0.726434,185.389999,30.052866
2022-02-23,13:42:28,0.843933,0.006296,0.000415,0.07636,0.005938,0.008124,0.001671,0.006279,6.508514,0.695566,186.529999,30.237665
2022-02-23,13:42:29,0.841098,0.009251,0.000672,0.086567,0.011932,0.007214,0.001772,0.009248,7.074144,0.697551,187.580002,30.407879
2022-02-23,13:42:30,0.803563,0.005515,0.000628,0.081061,0.009926,0.007724,0.001587,0.005486,6.190593,0.665776,188.75,30.597542
2022-02-23,13:42:32,0.796856,0.020456,0.000414,0.069198,0.010521,0.007249,0.001748,0.020453,6.390224,0.660018,191.130005,30.983356
2022-02-23,13:42:33,0.846918,0.009994,0.000565,0.08656,0.016117,0.007676,0.001431,0.009978,7.05066,0.702205,191.960007,31.117905
2022-02-23,13:42:34,0.941591,0.022788,0.000824,0.096308,0.012979,0.008663,0.001767,0.022782,6.168075,0.78815,192.899994,31.270283
2022-02-23,13:42:35,1.0101,0.010503,0.000982,0.108506,0.013838,0.005617,0.001374,0.010469,7.083006,0.844832,193.630005,31.388622
2022-02-23,13:42:36,0.976456,0.004716,0.00104,0.131547,0.015171,0.006125,0.001827,0.004637,6.184919,0.805326,194.589996,31.544243
2022-02-23,13:42:37,0.98396,0.013049,0.000705,0.114588,0.014168,0.008382,0.00151,0.013012,5.436841,0.800051,195.679993,31.720938
2022-02-23,13:42:38,1.054857,0.013569,0.00121,0.115752,0.018553,0.008133,0.0016,0.013517,5.960468,0.849091,197.059998,31.944645
2022-02-23,13:42:39,1.075733,0.015086,0.000726,0.107472,0.017939,0.007446,0.00175,0.015071,6.023101,0.843906,197.589996,32.03056
2022-02-23,13:42:40,1.046979,0.007244,0.000645,0.116373,0.017267,0.006224,0.001858,0.007228,6.235269,0.814727,199.119995,32.278584
2022-02-23,13:42:41,1.021684,0.016466,0.000741,0.122085,0.011823,0.007454,0.001673,0.016462,5.619939,0.79218,199.300003,32.307762
2022-02-23,13:42:42,1.012078,0.023199,0.0009,0.085988,0.008847,0.006608,0.001949,0.023196,5.783055,0.796746,200.740005,32.541195
2022-02-23,13:42:43,1.031311,0.011328,0.000311,0.094477,0.017634,0.008684,0.001931,0.011324,5.461182,0.824888,201.839996,32.719513
