out,in,coil,state
48.87864925244776,-22.630785532852727,-49.351769035942105,0
10.87864925244776,6.369214467147274,-64.35176903594211,0
6.87864925244776,16.369214467147273,-88.35176903594211,0
-50.12135074755224,-65.63078553285273,-29.35176903594211,0
-7.12135074755224,24.369214467147273,35.648230964057895,0
-96.12135074755224,-40.63078553285273,-2.3517690359421075,0
-111.12135074755224,-91.63078553285273,-37.351769035942105,0
30.87864925244776,-105.63078553285273,-25.35176903594211,0
-102.12135074755224,-47.63078553285273,66.64823096405789,0
-7.12135074755224,-109.63078553285273,-87.35176903594211,0
-2.12135074755224,22.369214467147273,-98.35176903594211,0
-67.12135074755224,-73.63078553285273,-19.35176903594211,0
-107.12135074755224,25.369214467147273,42.648230964057895,0
0.8786492524477599,25.369214467147273,12.648230964057893,0
-102.12135074755224,-47.63078553285273,58.648230964057895,0
-94.12135074755224,0.36921446714727424,-102.35176903594211,0
-25.12135074755224,20.369214467147273,54.648230964057895,0
25.87864925244776,-43.63078553285273,31.64823096405789,0
-51.12135074755224,56.36921446714727,21.64823096405789,0
7.87864925244776,36.36921446714727,41.648230964057895,0
-41.12135074755224,32.36921446714727,10.648230964057893,0
-103.12135074755224,-58.63078553285273,-40.351769035942105,0
-77.12135074755224,-30.630785532852727,-61.351769035942105,0
43.87864925244776,-73.63078553285273,-32.351769035942105,0
-13.12135074755224,51.36921446714727,69.64823096405789,0
-85.12135074755224,-90.63078553285273,2.6482309640578925,0
-28.12135074755224,-28.630785532852727,-79.35176903594211,0
-101.12135074755224,-25.630785532852727,58.648230964057895,0
43.87864925244776,-43.63078553285273,-37.351769035942105,0
-69.12135074755224,-68.63078553285273,-24.35176903594211,0
-15.12135074755224,0.36921446714727424,-26.35176903594211,0
-45.12135074755224,34.36921446714727,-63.351769035942105,0
-15.12135074755224,-103.63078553285273,3.6482309640578925,0
-23.12135074755224,-9.630785532852725,29.64823096405789,0
-62.12135074755224,-92.63078553285273,-81.35176903594211,0
-102.12135074755224,-7.630785532852726,31.64823096405789,0
-69.12135074755224,-24.630785532852727,14.648230964057893,0
-1.1213507475522402,-50.63078553285273,-51.351769035942105,0
34.87864925244776,-32.63078553285273,-80.35176903594211,0
-56.12135074755224,51.36921446714727,25.64823096405789,0
-71.12135074755224,23.369214467147273,-21.35176903594211,0
34.87864925244776,-68.63078553285273,-74.35176903594211,0
-72.12135074755224,34.36921446714727,32.648230964057895,0
46.87864925244776,15.369214467147275,-20.35176903594211,0
-68.12135074755224,-6.630785532852726,-43.351769035942105,0
0.8786492524477599,-42.63078553285273,-57.351769035942105,0
-61.12135074755224,-67.63078553285273,62.648230964057895,0
8.87864925244776,42.36921446714727,-31.35176903594211,0
25.87864925244776,-61.63078553285273,-14.351769035942107,0
34.87864925244776,-113.63078553285273,22.64823096405789,0
-21.12135074755224,-26.630785532852727,59.648230964057895,0
-116.12135074755224,-111.63078553285273,-98.35176903594211,0
-21.12135074755224,-1.6307855328527259,19.64823096405789,0
-117.12135074755224,56.36921446714727,27.64823096405789,0
48.87864925244776,-96.63078553285273,44.648230964057895,0
15.87864925244776,-90.63078553285273,11.648230964057893,0
-1.1213507475522402,-111.63078553285273,-80.35176903594211,0
-94.12135074755224,44.36921446714727,27.64823096405789,0
11.87864925244776,-88.63078553285273,43.648230964057895,0
-48.12135074755224,-91.63078553285273,-100.35176903594211,0
-15.12135074755224,9.369214467147275,26.64823096405789,0
-83.12135074755224,57.36921446714727,-53.351769035942105,0
-8.12135074755224,21.369214467147273,30.64823096405789,0
-17.12135074755224,-54.63078553285273,-4.351769035942107,0
-9.12135074755224,26.369214467147273,-78.35176903594211,0
-83.12135074755224,-40.63078553285273,49.648230964057895,0
-30.12135074755224,47.36921446714727,21.64823096405789,0
-95.12135074755224,-67.63078553285273,45.648230964057895,0
-40.12135074755224,-93.63078553285273,-83.35176903594211,0
-36.12135074755224,28.369214467147273,-99.35176903594211,0
-115.12135074755224,5.369214467147274,-65.35176903594211,0
-14.12135074755224,-103.63078553285273,16.64823096405789,0
14.87864925244776,-108.63078553285273,-75.35176903594211,0
-69.12135074755224,-48.63078553285273,-64.35176903594211,0
-79.12135074755224,-105.63078553285273,-104.35176903594211,0
-83.12135074755224,-66.63078553285273,-39.351769035942105,0
-23.12135074755224,41.36921446714727,-35.351769035942105,0
-80.12135074755224,4.369214467147274,-98.35176903594211,0
-9.12135074755224,-111.63078553285273,8.648230964057893,0
-46.12135074755224,-22.630785532852727,13.648230964057893,0
-57.12135074755224,-93.63078553285273,8.648230964057893,0
-77.12135074755224,17.369214467147273,-82.35176903594211,0
-50.12135074755224,-113.63078553285273,49.648230964057895,0
-66.12135074755224,50.36921446714727,57.648230964057895,0
-38.12135074755224,-72.63078553285273,-38.351769035942105,0
-58.12135074755224,-90.63078553285273,-33.351769035942105,0
-77.12135074755224,-4.630785532852726,-3.3517690359421075,0
-20.12135074755224,-21.630785532852727,-63.351769035942105,0
-53.12135074755224,33.36921446714727,24.64823096405789,0
28.87864925244776,-95.63078553285273,21.64823096405789,0
-124.12135074755224,-38.63078553285273,25.64823096405789,0
-73.12135074755224,-48.63078553285273,-78.35176903594211,0
-100.12135074755224,-42.63078553285273,-62.351769035942105,0
22.87864925244776,7.369214467147274,3.6482309640578925,0
25.87864925244776,-12.630785532852725,17.64823096405789,0
-101.12135074755224,59.36921446714727,-58.351769035942105,0
-18.12135074755224,24.369214467147273,1.6482309640578925,0
-111.12135074755224,-47.63078553285273,34.648230964057895,0
38.87864925244776,-58.63078553285273,-50.351769035942105,0
48.87864925244776,-60.63078553285273,-92.35176903594211,0
39.87864925244776,-70.63078553285273,-38.351769035942105,0
-105.12135074755224,-97.63078553285273,45.648230964057895,0
-52.12135074755224,-64.63078553285273,-75.35176903594211,0
-123.12135074755224,-1.6307855328527259,54.648230964057895,0
-109.12135074755224,-77.63078553285273,-30.35176903594211,0
-35.12135074755224,-112.63078553285273,-98.35176903594211,0
7.87864925244776,-12.630785532852725,40.648230964057895,0
22.87864925244776,-66.63078553285273,-91.35176903594211,0
-73.12135074755224,-73.63078553285273,-104.35176903594211,0
39.87864925244776,30.369214467147273,-5.351769035942107,0
-52.12135074755224,-48.63078553285273,-100.35176903594211,0
23.87864925244776,39.36921446714727,-97.35176903594211,0
-74.12135074755224,28.369214467147273,-92.35176903594211,0
-61.12135074755224,-6.630785532852726,-85.35176903594211,0
-61.12135074755224,-84.63078553285273,-53.351769035942105,0
2.87864925244776,-46.63078553285273,-58.351769035942105,0
-93.12135074755224,-101.63078553285273,6.648230964057893,0
-0.12135074755224007,41.36921446714727,1.6482309640578925,0
-121.12135074755224,-82.63078553285273,8.648230964057893,0
-49.12135074755224,50.36921446714727,-11.351769035942107,0
-35.12135074755224,-81.63078553285273,-23.35176903594211,0
7.87864925244776,-77.63078553285273,-98.35176903594211,0
-32.12135074755224,-65.63078553285273,-1.3517690359421075,0
-1.1213507475522402,48.36921446714727,65.64823096405789,0
15.87864925244776,-48.63078553285273,37.648230964057895,0
-24.12135074755224,-65.63078553285273,-90.35176903594211,0
-63.12135074755224,-6.630785532852726,-44.351769035942105,0
-121.12135074755224,-96.63078553285273,-15.351769035942107,0
-36.12135074755224,-46.63078553285273,-15.351769035942107,0
37.87864925244776,-101.63078553285273,-12.351769035942107,0
-6.12135074755224,10.369214467147275,36.648230964057895,0
-31.12135074755224,-84.63078553285273,-55.351769035942105,0
-105.12135074755224,4.369214467147274,4.648230964057893,0
-97.12135074755224,-45.63078553285273,-80.35176903594211,0
19.87864925244776,-94.63078553285273,-69.35176903594211,0
44.87864925244776,-28.630785532852727,18.64823096405789,0
-39.12135074755224,-55.63078553285273,-58.351769035942105,0
-40.12135074755224,-80.63078553285273,-0.3517690359421074,0
-118.12135074755224,12.369214467147275,-94.35176903594211,0
-43.12135074755224,-82.63078553285273,3.6482309640578925,0
-21.12135074755224,-107.63078553285273,-59.351769035942105,0
-16.12135074755224,-30.630785532852727,-82.35176903594211,0
-1.1213507475522402,-22.630785532852727,-71.35176903594211,0
-107.12135074755224,24.369214467147273,-30.35176903594211,0
-108.12135074755224,-73.63078553285273,-103.35176903594211,0
-81.12135074755224,-75.63078553285273,47.648230964057895,0
26.87864925244776,32.36921446714727,-51.351769035942105,0
44.87864925244776,4.369214467147274,-19.35176903594211,0
-16.12135074755224,-69.63078553285273,54.648230964057895,0
45.87864925244776,-112.63078553285273,36.648230964057895,0
-36.12135074755224,-68.63078553285273,-24.35176903594211,0
-1.1213507475522402,-8.630785532852725,-77.35176903594211,0
14.87864925244776,-91.63078553285273,-63.351769035942105,0
-85.12135074755224,-109.63078553285273,-97.35176903594211,0
3.87864925244776,-32.63078553285273,52.648230964057895,0
-53.12135074755224,-36.63078553285273,-18.35176903594211,0
-75.12135074755224,-114.63078553285273,-89.35176903594211,0
-15.12135074755224,-74.63078553285273,-85.35176903594211,0
-106.12135074755224,21.369214467147273,25.64823096405789,0
38.87864925244776,31.369214467147273,-46.351769035942105,0
44.87864925244776,-77.63078553285273,-31.35176903594211,0
-9.12135074755224,-57.63078553285273,-33.351769035942105,0
8.87864925244776,-109.63078553285273,-80.35176903594211,0
40.87864925244776,-75.63078553285273,-60.351769035942105,0
-80.12135074755224,35.36921446714727,16.64823096405789,0
-19.12135074755224,30.369214467147273,19.64823096405789,0
-40.12135074755224,-21.630785532852727,-32.351769035942105,0
39.87864925244776,32.36921446714727,-9.351769035942107,0
32.87864925244776,10.369214467147275,14.648230964057893,0
48.87864925244776,-93.63078553285273,35.648230964057895,0
-1.1213507475522402,28.369214467147273,-44.351769035942105,0
-51.12135074755224,-72.63078553285273,-75.35176903594211,0
-24.12135074755224,18.369214467147273,67.64823096405789,0
-83.12135074755224,-103.63078553285273,5.648230964057893,0
25.87864925244776,-68.63078553285273,-21.35176903594211,0
-27.12135074755224,-89.63078553285273,-5.351769035942107,0
-72.12135074755224,-0.6307855328527258,-80.35176903594211,0
26.87864925244776,-103.63078553285273,9.648230964057893,0
-27.12135074755224,-99.63078553285273,-44.351769035942105,0
-116.12135074755224,-6.630785532852726,43.648230964057895,0
-24.12135074755224,-10.630785532852725,-43.351769035942105,0
-80.12135074755224,53.36921446714727,-53.351769035942105,0
-35.12135074755224,27.369214467147273,-92.35176903594211,0
-91.12135074755224,-60.63078553285273,60.648230964057895,0
-70.12135074755224,-40.63078553285273,-103.35176903594211,0
15.87864925244776,32.36921446714727,35.648230964057895,0
-49.12135074755224,-20.630785532852727,50.648230964057895,0
6.87864925244776,34.36921446714727,-58.351769035942105,0
-88.12135074755224,-28.630785532852727,-8.351769035942107,0
-112.12135074755224,58.36921446714727,-40.351769035942105,0
-98.12135074755224,33.36921446714727,0.6482309640578926,0
-42.12135074755224,-46.63078553285273,26.64823096405789,0
17.87864925244776,50.36921446714727,-97.35176903594211,0
-27.12135074755224,-44.63078553285273,-92.35176903594211,0
10.87864925244776,-54.63078553285273,5.648230964057893,0
-15.12135074755224,-32.63078553285273,50.648230964057895,0
-14.12135074755224,-64.63078553285273,48.648230964057895,0
-42.12135074755224,51.36921446714727,-56.351769035942105,0
-29.12135074755224,-78.63078553285273,-78.35176903594211,0
-58.12135074755224,-64.63078553285273,49.648230964057895,0
-29.12135074755224,-89.63078553285273,52.648230964057895,0
-81.12135074755224,-62.63078553285273,32.648230964057895,0
8.87864925244776,17.369214467147273,-26.35176903594211,0
-6.12135074755224,46.36921446714727,68.64823096405789,0
-28.12135074755224,-12.630785532852725,-67.35176903594211,0
-33.12135074755224,-82.63078553285273,-8.351769035942107,0
10.87864925244776,-59.63078553285273,-97.35176903594211,0
49.87864925244776,10.369214467147275,-19.35176903594211,0
-41.12135074755224,19.369214467147273,68.64823096405789,0
-34.12135074755224,-62.63078553285273,-85.35176903594211,0
-61.12135074755224,54.36921446714727,-78.35176903594211,0
-49.12135074755224,26.369214467147273,-27.35176903594211,0
-1.1213507475522402,-82.63078553285273,67.64823096405789,0
-100.12135074755224,-6.630785532852726,57.648230964057895,0
20.87864925244776,-6.630785532852726,17.64823096405789,0
-109.12135074755224,4.369214467147274,-41.351769035942105,0
-61.12135074755224,-103.63078553285273,22.64823096405789,0
-96.12135074755224,-28.630785532852727,-14.351769035942107,0
-77.12135074755224,-90.63078553285273,-82.35176903594211,0
-122.12135074755224,-44.63078553285273,-72.35176903594211,0
-102.12135074755224,-11.630785532852725,14.648230964057893,0
-111.12135074755224,-25.630785532852727,12.648230964057893,0
20.87864925244776,-44.63078553285273,67.64823096405789,0
-105.12135074755224,23.369214467147273,-71.35176903594211,0
-51.12135074755224,40.36921446714727,-47.351769035942105,0
12.87864925244776,-18.630785532852727,-6.351769035942107,0
-69.12135074755224,44.36921446714727,-66.35176903594211,0
37.87864925244776,-84.63078553285273,-30.35176903594211,0
-77.12135074755224,-57.63078553285273,-100.35176903594211,0
-72.12135074755224,-98.63078553285273,-7.351769035942107,0
20.87864925244776,-67.63078553285273,-86.35176903594211,0
-120.12135074755224,16.369214467147273,-63.351769035942105,0
-122.12135074755224,-97.63078553285273,-47.351769035942105,0
-13.12135074755224,49.36921446714727,-22.35176903594211,0
-84.12135074755224,-68.63078553285273,-0.3517690359421074,0
-94.12135074755224,-34.63078553285273,19.64823096405789,0
24.87864925244776,15.369214467147275,13.648230964057893,0
-90.12135074755224,-83.63078553285273,6.648230964057893,0
-82.12135074755224,6.369214467147274,-77.35176903594211,0
-48.12135074755224,0.36921446714727424,55.648230964057895,0
-94.12135074755224,-29.630785532852727,41.648230964057895,0
-88.12135074755224,3.369214467147274,-32.351769035942105,0
-50.12135074755224,18.369214467147273,49.648230964057895,0
46.87864925244776,-94.63078553285273,-93.35176903594211,0
-84.12135074755224,56.36921446714727,-30.35176903594211,0
-89.12135074755224,-72.63078553285273,-99.35176903594211,0
-12.12135074755224,-5.630785532852726,-13.351769035942107,0
-45.12135074755224,59.36921446714727,21.64823096405789,0
-61.12135074755224,-68.63078553285273,-27.35176903594211,0
-43.12135074755224,16.369214467147273,-66.35176903594211,0
39.87864925244776,-55.63078553285273,-15.351769035942107,0
-112.12135074755224,2.369214467147274,-71.35176903594211,0
-71.12135074755224,47.36921446714727,-82.35176903594211,0
-113.12135074755224,36.36921446714727,22.64823096405789,0
34.87864925244776,-83.63078553285273,-103.35176903594211,0
-99.12135074755224,-58.63078553285273,42.648230964057895,0
-64.12135074755224,-35.63078553285273,-61.351769035942105,0
7.87864925244776,28.369214467147273,-33.351769035942105,0
-92.12135074755224,10.369214467147275,18.64823096405789,0
8.87864925244776,-114.63078553285273,36.648230964057895,0
33.87864925244776,-10.630785532852725,-11.351769035942107,0
-50.12135074755224,-112.63078553285273,17.64823096405789,0
22.87864925244776,-30.630785532852727,12.648230964057893,0
-96.12135074755224,-23.630785532852727,-93.35176903594211,0
17.87864925244776,58.36921446714727,41.648230964057895,0
-99.12135074755224,6.369214467147274,63.648230964057895,0
-71.12135074755224,-30.630785532852727,-88.35176903594211,0
-46.12135074755224,-50.63078553285273,-20.35176903594211,0
-94.12135074755224,-16.630785532852727,69.64823096405789,0
26.87864925244776,-61.63078553285273,59.648230964057895,0
-50.12135074755224,57.36921446714727,58.648230964057895,0
-116.12135074755224,57.36921446714727,-23.35176903594211,0
43.87864925244776,-111.63078553285273,39.648230964057895,0
-79.12135074755224,-54.63078553285273,-65.35176903594211,0
-118.12135074755224,11.369214467147275,-50.351769035942105,0
-24.12135074755224,0.36921446714727424,19.64823096405789,0
-9.12135074755224,23.369214467147273,-65.35176903594211,0
-20.12135074755224,-29.630785532852727,-76.35176903594211,0
43.87864925244776,6.369214467147274,34.648230964057895,0
-54.12135074755224,38.36921446714727,56.648230964057895,0
-88.12135074755224,-80.63078553285273,14.648230964057893,0
-105.12135074755224,-92.63078553285273,17.64823096405789,0
-69.12135074755224,13.369214467147275,65.64823096405789,0
41.87864925244776,-89.63078553285273,35.648230964057895,0
-123.12135074755224,-95.63078553285273,63.648230964057895,0
-40.12135074755224,-39.63078553285273,-4.351769035942107,0
30.87864925244776,-6.630785532852726,-86.35176903594211,0
-20.12135074755224,-27.630785532852727,-50.351769035942105,0
48.87864925244776,-82.63078553285273,-13.351769035942107,0
5.87864925244776,56.36921446714727,-69.35176903594211,0
46.87864925244776,37.36921446714727,2.6482309640578925,0
-48.12135074755224,-94.63078553285273,-9.351769035942107,0
14.87864925244776,-93.63078553285273,-14.351769035942107,0
-94.12135074755224,1.3692144671472741,-11.351769035942107,0
42.87864925244776,24.369214467147273,29.64823096405789,0
47.87864925244776,41.36921446714727,64.64823096405789,0
-21.12135074755224,-38.63078553285273,-12.351769035942107,0
0.8786492524477599,-76.63078553285273,13.648230964057893,0
-77.12135074755224,30.369214467147273,18.64823096405789,0
-25.12135074755224,-25.630785532852727,-13.351769035942107,0
-10.12135074755224,-0.6307855328527258,-69.35176903594211,0
-83.12135074755224,-105.63078553285273,-85.35176903594211,0
-101.12135074755224,32.36921446714727,-68.35176903594211,0
-53.12135074755224,58.36921446714727,-50.351769035942105,0
11.87864925244776,-53.63078553285273,30.64823096405789,0
-94.12135074755224,-71.63078553285273,-56.351769035942105,0
-60.12135074755224,-103.63078553285273,-43.351769035942105,0
-104.12135074755224,-61.63078553285273,14.648230964057893,0
-95.12135074755224,-114.63078553285273,-97.35176903594211,0
-124.12135074755224,0.36921446714727424,-5.351769035942107,0
-23.12135074755224,-39.63078553285273,-65.35176903594211,0
-96.12135074755224,-113.63078553285273,7.648230964057893,0
-22.12135074755224,-45.63078553285273,1.6482309640578925,0
-97.12135074755224,27.369214467147273,41.648230964057895,0
-119.12135074755224,-91.63078553285273,61.648230964057895,0
-2.12135074755224,-22.630785532852727,-4.351769035942107,0
-46.12135074755224,-101.63078553285273,-25.35176903594211,0
-57.12135074755224,21.369214467147273,-94.35176903594211,0
-11.12135074755224,-32.63078553285273,-60.351769035942105,0
-67.12135074755224,-71.63078553285273,-3.3517690359421075,0
-36.12135074755224,3.369214467147274,-58.351769035942105,0
-35.12135074755224,-25.630785532852727,43.648230964057895,0
-14.12135074755224,11.369214467147275,66.64823096405789,0
-75.12135074755224,25.369214467147273,-44.351769035942105,0
47.87864925244776,-106.63078553285273,4.648230964057893,0
-118.12135074755224,-100.63078553285273,0.6482309640578926,0
-83.12135074755224,-29.630785532852727,-102.35176903594211,0
-10.12135074755224,-27.630785532852727,58.648230964057895,0
-46.12135074755224,46.36921446714727,-58.351769035942105,0
41.87864925244776,-68.63078553285273,-14.351769035942107,0
-83.12135074755224,-19.630785532852727,-103.35176903594211,0
-36.12135074755224,-87.63078553285273,-96.35176903594211,0
12.87864925244776,-92.63078553285273,-16.35176903594211,0
-76.12135074755224,-38.63078553285273,-67.35176903594211,0
-96.12135074755224,-60.63078553285273,-86.35176903594211,0
43.87864925244776,-103.63078553285273,-76.35176903594211,0
-1.1213507475522402,-27.630785532852727,18.64823096405789,0
-8.12135074755224,-70.63078553285273,13.648230964057893,0
-107.12135074755224,33.36921446714727,-29.35176903594211,0
-98.12135074755224,-73.63078553285273,52.648230964057895,0
-22.12135074755224,-43.63078553285273,-70.35176903594211,0
-65.12135074755224,-92.63078553285273,47.648230964057895,0
-77.12135074755224,-105.63078553285273,6.648230964057893,0
-61.12135074755224,-112.63078553285273,-56.351769035942105,0
-115.12135074755224,9.369214467147275,-93.35176903594211,0
-38.12135074755224,-31.630785532852727,-3.3517690359421075,0
-28.12135074755224,23.369214467147273,-101.35176903594211,0
39.87864925244776,-99.63078553285273,-90.35176903594211,0
-2.12135074755224,-51.63078553285273,7.648230964057893,0
-50.12135074755224,-52.63078553285273,42.648230964057895,0
0.8786492524477599,-46.63078553285273,-70.35176903594211,0
30.87864925244776,-78.63078553285273,-10.351769035942107,0
-5.12135074755224,-63.63078553285273,36.648230964057895,0
-61.12135074755224,-5.630785532852726,-37.351769035942105,0
-78.12135074755224,-76.63078553285273,-25.35176903594211,0
17.87864925244776,-63.63078553285273,-73.35176903594211,0
-115.12135074755224,-8.630785532852725,23.64823096405789,0
-95.12135074755224,-83.63078553285273,34.648230964057895,0
7.87864925244776,-36.63078553285273,-56.351769035942105,0
25.87864925244776,7.369214467147274,65.64823096405789,0
-2.12135074755224,33.36921446714727,-43.351769035942105,0
-0.12135074755224007,-33.63078553285273,-59.351769035942105,0
-64.12135074755224,-23.630785532852727,37.648230964057895,0
-105.12135074755224,-42.63078553285273,-103.35176903594211,0
-65.12135074755224,-0.6307855328527258,-16.35176903594211,0
-79.12135074755224,2.369214467147274,-78.35176903594211,0
23.87864925244776,-18.630785532852727,65.64823096405789,0
-113.12135074755224,29.369214467147273,-102.35176903594211,0
18.87864925244776,-55.63078553285273,-30.35176903594211,0
17.87864925244776,-91.63078553285273,-69.35176903594211,0
26.87864925244776,-65.63078553285273,15.648230964057893,0
-80.12135074755224,-50.63078553285273,-37.351769035942105,0
-24.12135074755224,-92.63078553285273,63.648230964057895,0
-20.12135074755224,22.369214467147273,-38.351769035942105,0
-94.12135074755224,13.369214467147275,-48.351769035942105,0
-73.12135074755224,-107.63078553285273,-55.351769035942105,0
-85.12135074755224,-4.630785532852726,-1.3517690359421075,0
-92.12135074755224,-9.630785532852725,4.648230964057893,0
-81.12135074755224,-114.63078553285273,-104.35176903594211,0
2.87864925244776,-51.63078553285273,-42.351769035942105,0
-86.12135074755224,-60.63078553285273,2.6482309640578925,0
26.87864925244776,7.369214467147274,-2.3517690359421075,0
-14.12135074755224,-87.63078553285273,31.64823096405789,0
-39.12135074755224,-12.630785532852725,-75.35176903594211,0
-54.12135074755224,-110.63078553285273,-59.351769035942105,0
-95.12135074755224,-44.63078553285273,-27.35176903594211,0
-28.12135074755224,-34.63078553285273,-11.351769035942107,0
-47.12135074755224,-63.63078553285273,-30.35176903594211,0
-49.12135074755224,24.369214467147273,-41.351769035942105,0
-69.12135074755224,-3.630785532852726,14.648230964057893,0
39.87864925244776,-35.63078553285273,-63.351769035942105,0
-23.12135074755224,4.369214467147274,-93.35176903594211,0
23.87864925244776,-97.63078553285273,37.648230964057895,0
-9.12135074755224,10.369214467147275,-23.35176903594211,0
-32.12135074755224,-23.630785532852727,-70.35176903594211,0
-35.12135074755224,45.36921446714727,30.64823096405789,0
-104.12135074755224,-108.63078553285273,60.648230964057895,0
14.87864925244776,-60.63078553285273,-9.351769035942107,0
-73.12135074755224,-40.63078553285273,-43.351769035942105,0
40.87864925244776,-7.630785532852726,54.648230964057895,0
-13.12135074755224,56.36921446714727,55.648230964057895,0
-119.12135074755224,32.36921446714727,-28.35176903594211,0
-19.12135074755224,-29.630785532852727,51.648230964057895,0
23.87864925244776,-15.630785532852725,-30.35176903594211,0
-10.12135074755224,-43.63078553285273,67.64823096405789,0
-75.12135074755224,-85.63078553285273,-88.35176903594211,0
-109.12135074755224,12.369214467147275,9.648230964057893,0
-41.12135074755224,54.36921446714727,-87.35176903594211,0
-40.12135074755224,42.36921446714727,-61.351769035942105,0
24.87864925244776,-57.63078553285273,10.648230964057893,0
19.87864925244776,-68.63078553285273,-10.351769035942107,0
45.87864925244776,-67.63078553285273,-8.351769035942107,0
-116.12135074755224,58.36921446714727,-82.35176903594211,0
-40.12135074755224,-78.63078553285273,-7.351769035942107,0
-110.12135074755224,19.369214467147273,-71.35176903594211,0
-46.12135074755224,-80.63078553285273,-75.35176903594211,0
-59.12135074755224,-85.63078553285273,-81.35176903594211,0
-109.12135074755224,-110.63078553285273,-49.351769035942105,0
-57.12135074755224,47.36921446714727,-53.351769035942105,0
-84.12135074755224,-29.630785532852727,-57.351769035942105,0
-19.12135074755224,-104.63078553285273,-87.35176903594211,0
19.87864925244776,49.36921446714727,-84.35176903594211,0
-60.12135074755224,33.36921446714727,9.648230964057893,0
-77.12135074755224,59.36921446714727,12.648230964057893,0
-28.12135074755224,-91.63078553285273,-9.351769035942107,0
-76.12135074755224,23.369214467147273,-54.351769035942105,0
-48.12135074755224,43.36921446714727,54.648230964057895,0
-113.12135074755224,-5.630785532852726,-56.351769035942105,0
-102.12135074755224,4.369214467147274,16.64823096405789,0
-119.12135074755224,34.36921446714727,4.648230964057893,0
-112.12135074755224,42.36921446714727,59.648230964057895,0
47.87864925244776,-112.63078553285273,-20.35176903594211,0
-98.12135074755224,-10.630785532852725,-74.35176903594211,0
-87.12135074755224,-106.63078553285273,-21.35176903594211,0
